test_name,metric_name,projection,factor,variance_ratio,p_value,n_groups,significant
PAT-001,concentration_top10,volatility,gamma_id,0.20029983812837765,0.0,12,True
TOP-001,holes_count,value_final,d_encoding_id,0.1713319217635608,6.557124302820106e-98,10,True
SPA-001,laplacian_energy,value_mean,d_encoding_id,0.14701576850956247,9.580592529857167e-91,10,True
PAT-001,uniformity,value_mean,d_encoding_id,0.14587511853874444,1.5456764364212648e-94,13,True
PAT-001,diversity_simpson,value_mean,d_encoding_id,0.14587511853874444,1.543985770509234e-94,13,True
SPE-001,spectral_gap,relative_change,gamma_id,0.1404210599135468,6.557516132897537e-142,12,True
SPE-001,spectral_gap,value_final,d_encoding_id,0.1385873394658726,1.3658582492761752e-87,10,True
PAT-001,diversity_simpson,value_final,d_encoding_id,0.1335899475304961,1.629223179668888e-58,13,True
PAT-001,uniformity,value_final,d_encoding_id,0.13358994753049608,1.629223179668888e-58,13,True
PAT-001,concentration_top10,value_mean,d_encoding_id,0.1297622725948175,3.7434151937669495e-51,13,True
TOP-001,holes_count,relative_change,gamma_id,0.12820219325470036,0.0,12,True
GRA-001,density,relative_change,d_encoding_id,0.12699273090926472,1.077573746193261e-38,10,True
GRA-001,clustering_local,relative_change,d_encoding_id,0.12678931440960015,1.877103129321455e-24,10,True
TOP-001,holes_count,relative_change,d_encoding_id,0.11935977528238323,1.884379002268503e-05,10,True
SPA-001,laplacian_energy,value_final,d_encoding_id,0.10909681106595474,2.407270802898819e-29,10,True
TOP-001,connected_components,relative_change,gamma_id,0.10794600114866319,0.0,12,True
PAT-001,uniformity,volatility,d_encoding_id,0.10237786377400562,1.2717655114950827e-06,13,True
PAT-001,uniformity,volatility,gamma_id,0.10191119459142262,0.0,12,True
SPE-001,spectral_gap,volatility,gamma_id,0.10032679494716282,5.9915683772533594e-173,12,True
PAT-001,diversity_simpson,relative_change,d_encoding_id,0.09996926236163345,0.0021181601362006914,13,True
SPE-001,spectral_gap,relative_change,d_encoding_id,0.09744326056104945,2.5894524385682737e-55,10,True
PAT-001,uniformity,relative_change,d_encoding_id,0.09299540726403334,0.0011332279936451558,13,True
PAT-001,concentration_top10,slope,d_encoding_id,0.08249448884621036,1.322615521759698e-52,13,True
TOP-001,euler_characteristic,value_final,modifier_id,0.07941559099772293,2.4060426290886724e-33,4,True
PAT-001,diversity_simpson,volatility,d_encoding_id,0.07716878355197519,2.0019281815647354e-06,13,True
TOP-001,connected_components,relative_change,d_encoding_id,0.07488817103152058,5.903498094469014e-17,10,True
TOP-001,euler_characteristic,value_mean,modifier_id,0.07313658017892417,7.021939169410878e-34,4,True
GRA-001,density,value_mean,d_encoding_id,0.07212386562531393,1.4163316304729503e-77,10,True
GRA-001,degree_variance,volatility,d_encoding_id,0.07100440188895972,3.964608032005158e-45,10,True
PAT-001,diversity_simpson,volatility,gamma_id,0.07088799089069814,0.0,12,True
PAT-001,concentration_top10,value_final,d_encoding_id,0.07030796555759293,2.647647608273639e-19,13,True
SPA-001,laplacian_energy,relative_change,gamma_id,0.06060922584501891,7.340953022977856e-274,12,True
GRA-001,clustering_local,value_mean,d_encoding_id,0.06001652717767081,8.00209687967229e-59,10,True
SPA-001,gradient_magnitude,volatility,gamma_id,0.059054020246424255,0.0,12,True
PAT-001,uniformity,slope,gamma_id,0.058053202978875805,0.0,12,True
PAT-001,diversity_simpson,slope,gamma_id,0.05805320297887571,0.0,12,True
GRA-001,density,value_final,d_encoding_id,0.057767642053040885,1.454328626951564e-26,10,True
TOP-001,euler_characteristic,value_final,seed,0.05432169542814166,1.301581235992763e-56,5,True
TOP-001,euler_characteristic,value_mean,seed,0.05292667024935506,2.8797430484473144e-61,5,True
PAT-001,diversity_simpson,slope,d_encoding_id,0.051328333521497065,4.350632452430265e-32,13,True
PAT-001,uniformity,slope,d_encoding_id,0.05132833352149705,6.309495133005643e-35,13,True
SYM-001,asymmetry_norm_normalized,slope,gamma_id,0.05042888831113584,5.759822293778022e-129,12,True
GRA-001,clustering_local,value_final,d_encoding_id,0.05041109623119697,3.766950321513531e-21,10,True
SPA-001,gradient_magnitude,relative_change,d_encoding_id,0.0500620489185665,8.025838823822784e-14,10,True
SYM-001,asymmetry_norm,volatility,modifier_id,0.0500567010143776,3.868307754118413e-109,4,True
PAT-001,uniformity,relative_change,gamma_id,0.04962845891181132,0.0,12,True
PAT-001,diversity_simpson,value_mean,modifier_id,0.04845002837020237,2.0895002291796336e-09,4,True
PAT-001,uniformity,value_mean,modifier_id,0.04845002837020236,2.0884210242182995e-09,4,True
SYM-001,asymmetry_norm_normalized,relative_change,modifier_id,0.04757019990533031,7.930182005278027e-114,4,True
PAT-001,diversity_simpson,relative_change,gamma_id,0.045759354475984663,0.0,12,True
PAT-001,diversity_simpson,value_final,modifier_id,0.04447208191912586,1.145437340763251e-09,4,True
PAT-001,uniformity,value_final,modifier_id,0.044472081919125814,1.145437340763251e-09,4,True
PAT-001,concentration_top10,relative_change,d_encoding_id,0.04383721579625808,6.66246522309286e-06,13,True
SYM-001,asymmetry_norm_normalized,slope,d_encoding_id,0.04371347801661192,7.922429431522511e-117,10,True
TOP-001,holes_count,value_mean,modifier_id,0.04313107618579675,2.328909777281381e-33,4,True
SPA-001,gradient_magnitude,value_mean,d_encoding_id,0.042472501758247294,3.1920942859717165e-39,10,True
SPA-001,gradient_magnitude,value_final,d_encoding_id,0.04228933976761462,3.783980080763893e-13,10,True
SYM-001,asymmetry_norm,volatility,d_encoding_id,0.04205697411087319,6.993353086729678e-96,10,True
TOP-001,euler_characteristic,slope,gamma_id,0.039301901036709316,1.3360097992935022e-75,12,True
TOP-001,euler_characteristic,slope,d_encoding_id,0.03796448844949517,1.5384897650823768e-27,10,True
GRA-001,density,slope,d_encoding_id,0.036925876490488146,1.467395212359115e-63,10,True
GRA-001,clustering_local,slope,d_encoding_id,0.03572457815928833,5.584281676615234e-41,10,True
SYM-001,asymmetry_norm_normalized,relative_change,d_encoding_id,0.03439737431182823,0.2920516286210934,10,False
TOP-001,holes_count,slope,d_encoding_id,0.03380361221866862,7.927418501046443e-12,10,True
TOP-001,connected_components,volatility,d_encoding_id,0.03365306851396462,3.934479352201996e-11,10,True
SPA-001,gradient_magnitude,volatility,d_encoding_id,0.03339259627650237,1.1955891430513116e-25,10,True
SPA-001,gradient_magnitude,slope,d_encoding_id,0.032391252061444484,6.941625264270581e-23,10,True
SPA-001,smoothness,slope,d_encoding_id,0.03225973983778473,2.1268720000144304e-55,10,True
TOP-001,holes_count,value_final,modifier_id,0.03175089690127766,1.3406571101291417e-26,4,True
GRA-001,density,relative_change,modifier_id,0.03130822485517075,1.1270431732042475e-11,4,True
GRA-001,clustering_local,relative_change,modifier_id,0.03128926492064067,1.850110908942203e-11,4,True
GRA-001,density,volatility,d_encoding_id,0.028272860871134467,1.1530231911304253e-30,10,True
PAT-001,concentration_top10,volatility,d_encoding_id,0.028103873374514296,3.737494089795204e-11,13,True
SPA-001,laplacian_energy,slope,d_encoding_id,0.02715122149135601,1.0800036466701408e-52,10,True
GRA-001,degree_variance,value_mean,d_encoding_id,0.027093219834237205,4.765512529845669e-69,10,True
TOP-001,holes_count,volatility,d_encoding_id,0.026460508096019353,1.6774518162619894e-15,10,True
UNIV-002,trace_normalized,volatility,d_encoding_id,0.02606626568806053,2.079858224393697e-41,10,True
UNIV-002,trace_absolute,volatility,d_encoding_id,0.025836212015811516,3.1730316447415157e-40,10,True
SPE-001,spectral_gap,volatility,d_encoding_id,0.025403037146919393,4.452891452701539e-98,10,True
SPA-001,laplacian_energy,volatility,d_encoding_id,0.02495914323608723,8.27591663238714e-23,10,True
TOP-001,connected_components,slope,d_encoding_id,0.02338906266432324,3.770327143306837e-31,10,True
TOP-001,euler_characteristic,relative_change,d_encoding_id,0.02323636704736741,0.02060081823081945,10,True
SPA-001,laplacian_energy,slope,gamma_id,0.02286470678137369,2.2177776036634168e-266,12,True
TOP-001,connected_components,value_mean,modifier_id,0.02283099143549267,1.3074290048929529e-06,4,True
TOP-001,euler_characteristic,value_mean,gamma_id,0.022550774873948756,3.1706371938442405e-07,12,True
SPA-001,gradient_magnitude,value_final,modifier_id,0.021589943484801727,1.7446043291994742e-07,4,True
SPA-001,gradient_magnitude,value_mean,modifier_id,0.021581940363672603,1.7176124974750775e-09,4,True
TOP-001,euler_characteristic,volatility,d_encoding_id,0.021580600932855142,0.9498172181214176,10,False
SPA-001,gradient_magnitude,slope,modifier_id,0.021487117421709504,0.4572217221419831,4,False
GRA-001,degree_variance,relative_change,gamma_id,0.021458441850860568,6.30225771744722e-126,12,True
SPE-002,spectral_radius,volatility,d_encoding_id,0.021253998254404164,1.7496075743207338e-26,10,True
SPE-001,eigenvalue_max,volatility,d_encoding_id,0.021253998254404164,1.7496075743207338e-26,10,True
TOP-001,connected_components,value_final,modifier_id,0.019393110485739,2.6776797392149585e-07,4,True
SYM-001,asymmetry_norm_normalized,value_mean,modifier_id,0.019234655348947576,5.1873148813154125e-43,4,True
TOP-001,euler_characteristic,value_final,gamma_id,0.018967263739963047,6.610560455840955e-29,12,True
PAT-001,concentration_top10,value_mean,modifier_id,0.01846710451306714,2.9131550154001636e-05,4,True
SYM-001,asymmetry_norm_normalized,value_final,modifier_id,0.018310447628933007,3.769412971327817e-23,4,True
GRA-001,degree_variance,relative_change,d_encoding_id,0.018085418092254835,6.147679121089167e-76,10,True
SPE-001,spectral_gap,slope,d_encoding_id,0.016875978883821363,6.181773070687551e-16,10,True
PAT-001,uniformity,relative_change,modifier_id,0.016538574769346923,0.9910439051025038,4,False
GRA-001,clustering_local,volatility,d_encoding_id,0.016397580594537147,1.7013954226630074e-25,10,True
TOP-001,euler_characteristic,relative_change,gamma_id,0.015704691469524218,0.0,12,True
PAT-001,diversity_simpson,relative_change,modifier_id,0.015528786708532947,0.9973684473947353,4,False
SPA-001,gradient_magnitude,relative_change,modifier_id,0.015200115588025575,6.702273000210584e-07,4,True
GRA-001,density,relative_change,gamma_id,0.014100992159213628,7.704529158687588e-74,12,True
GRA-001,clustering_local,relative_change,gamma_id,0.01410077625127989,8.93977832015414e-82,12,True
SYM-001,asymmetry_norm_normalized,volatility,modifier_id,0.013686262089988094,2.0001803221863825e-142,4,True
PAT-001,concentration_top10,value_final,modifier_id,0.01294733866679307,1.9359611253237786e-05,4,True
GRA-001,degree_variance,volatility,modifier_id,0.012711518106275875,3.202122229663051e-11,4,True
PAT-001,diversity_simpson,volatility,modifier_id,0.01224848858530931,0.2864752937779571,4,False
GRA-001,density,value_final,modifier_id,0.010874139183248229,9.871414899322075e-05,4,True
PAT-001,uniformity,volatility,modifier_id,0.01077796073505138,0.25717029813521075,4,False
GRA-001,density,value_mean,modifier_id,0.010773794556923195,3.3007725265810615e-05,4,True
GRA-001,degree_variance,slope,d_encoding_id,0.010650212879186613,2.4909921866289636e-54,10,True
TOP-001,holes_count,value_mean,seed,0.007753743741173779,4.750896472024499e-09,5,True
SYM-001,asymmetry_norm_normalized,volatility,d_encoding_id,0.00770804124348704,1.2646630881557375e-05,10,True
UNIV-002,trace_absolute,relative_change,gamma_id,0.007694815600301287,1.714892226437433e-169,12,True
UNIV-002,trace_normalized,relative_change,gamma_id,0.007694815589929517,1.0508527634914606e-169,12,True
GRA-001,clustering_local,value_final,modifier_id,0.007429396537012164,0.001369796849566689,4,True
SPA-001,laplacian_energy,slope,seed,0.007297146727855235,0.030409245925301157,5,True
TOP-001,euler_characteristic,relative_change,seed,0.00676054170688732,0.981417780524426,5,False
GRA-001,clustering_local,value_mean,modifier_id,0.006760383021824114,0.0003463945831593582,4,True
UNIV-001,frobenius_norm,volatility,d_encoding_id,0.00675795355460345,3.2776090284496295e-05,10,True
SPA-001,gradient_magnitude,volatility,modifier_id,0.006583413932053261,0.36410756173934944,4,False
SPA-001,smoothness,value_mean,d_encoding_id,0.00639187167867641,3.4281525069086225e-20,10,True
UNIV-002,trace_absolute,volatility,seed,0.006289716005861096,0.016123296578690396,5,True
UNIV-002,trace_normalized,volatility,seed,0.006222205680305033,0.029922160870513054,5,True
PAT-001,concentration_top10,slope,gamma_id,0.00608627534079617,0.0,12,True
SPA-001,smoothness,volatility,d_encoding_id,0.005995447603308712,2.1445233203687004e-66,10,True
GRA-001,degree_variance,relative_change,modifier_id,0.005883950699040542,5.249640576454835e-13,4,True
SPE-002,spectral_radius,relative_change,gamma_id,0.005849531256605203,4.74302248191999e-232,12,True
SPE-001,eigenvalue_max,relative_change,gamma_id,0.005849531256605203,4.74302248191999e-232,12,True
SPE-001,spectral_gap,volatility,seed,0.005772417940249157,0.13171465286058257,5,False
UNIV-002,trace_normalized,value_final,gamma_id,0.005605839010038146,7.126768713902493e-74,12,True
UNIV-002,trace_absolute,value_final,gamma_id,0.0056058390100381435,8.452582231922065e-74,12,True
SPE-001,eigenvalue_max,value_final,gamma_id,0.005605839009814901,0.0,12,True
SPE-002,spectral_radius,value_final,gamma_id,0.005605839009814901,0.0,12,True
UNIV-002,trace_normalized,value_mean,gamma_id,0.0055310518291398015,6.403560577886895e-51,12,True
UNIV-002,trace_absolute,value_mean,gamma_id,0.005531051829139798,6.477111374852716e-51,12,True
SPE-002,spectral_radius,value_mean,gamma_id,0.0055310518289623575,0.0,12,True
SPE-001,eigenvalue_max,value_mean,gamma_id,0.0055310518289623575,0.0,12,True
UNIV-002,trace_normalized,slope,gamma_id,0.005481141553994717,1.502307670144645e-84,12,True
UNIV-002,trace_absolute,slope,gamma_id,0.005481141553994715,1.4777611261497573e-84,12,True
SPE-002,spectral_radius,slope,gamma_id,0.005481141553847505,4.341485058350511e-284,12,True
SPE-001,eigenvalue_max,slope,gamma_id,0.005481141553847505,4.341485058350511e-284,12,True
SPA-001,smoothness,relative_change,d_encoding_id,0.00535283066202363,1.1832230537886494e-74,10,True
UNIV-001,frobenius_norm,relative_change,gamma_id,0.005123682398449624,7.276943600958562e-298,12,True
UNIV-002,trace_absolute,volatility,modifier_id,0.005097059965683894,5.476809228151699e-12,4,True
UNIV-002,trace_normalized,volatility,modifier_id,0.005045261999137287,1.1611790150613926e-10,4,True
SYM-001,asymmetry_norm,relative_change,gamma_id,0.004972210105953664,3.2625377246748885e-70,12,True
SYM-001,asymmetry_norm,value_final,gamma_id,0.0049692374428961785,1.1582367884482853e-244,12,True
UNIV-001,frobenius_norm,value_final,gamma_id,0.004915795125042944,0.0,12,True
SYM-001,asymmetry_norm,value_mean,gamma_id,0.004892630773654183,1.2011342827454505e-152,12,True
UNIV-001,frobenius_norm,value_mean,gamma_id,0.00484980707923738,0.0,12,True
SYM-001,asymmetry_norm,slope,gamma_id,0.004841486418649346,5.185797618854769e-237,12,True
UNIV-001,frobenius_norm,slope,gamma_id,0.004805768404646601,0.0,12,True
SPA-001,smoothness,value_final,d_encoding_id,0.00471755007167698,0.0027710379942846933,10,True
TOP-001,connected_components,value_mean,seed,0.004487441108966143,3.6993159796690586e-13,5,True
SYM-001,asymmetry_norm_normalized,slope,modifier_id,0.004325393038930179,1.257271321698641e-07,4,True
GRA-001,degree_variance,slope,modifier_id,0.004148455436812693,0.00030804415303265,4,True
TOP-001,euler_characteristic,slope,modifier_id,0.003998296947050042,0.0045543750865974526,4,True
SPE-002,spectral_radius,slope,d_encoding_id,0.003908677247675799,7.755168022316626e-86,10,True
SPE-001,eigenvalue_max,slope,d_encoding_id,0.003908677247675799,7.755168022316626e-86,10,True
UNIV-002,trace_absolute,slope,d_encoding_id,0.003908677247664007,4.840567488116189e-85,10,True
UNIV-002,trace_normalized,slope,d_encoding_id,0.003908677247664004,5.317002091843044e-85,10,True
SPE-002,spectral_radius,value_mean,d_encoding_id,0.0039046425301097086,2.4758258107826937e-57,10,True
SPE-001,eigenvalue_max,value_mean,d_encoding_id,0.0039046425301097086,2.4758258107826937e-57,10,True
UNIV-002,trace_absolute,value_mean,d_encoding_id,0.003904642530095496,1.302198524710113e-260,10,True
UNIV-002,trace_normalized,value_mean,d_encoding_id,0.003904642530095495,1.2936532197218119e-260,10,True
SPE-001,eigenvalue_max,value_final,d_encoding_id,0.0038985842676994473,4.68141738729292e-22,10,True
SPE-002,spectral_radius,value_final,d_encoding_id,0.0038985842676994473,4.68141738729292e-22,10,True
UNIV-002,trace_absolute,value_final,d_encoding_id,0.0038985842676815654,1.552592464836459e-175,10,True
UNIV-002,trace_normalized,value_final,d_encoding_id,0.0038985842676815645,3.308620461716748e-175,10,True
SPE-002,spectral_radius,relative_change,d_encoding_id,0.0038787389088357437,4.270767534112322e-12,10,True
SPE-001,eigenvalue_max,relative_change,d_encoding_id,0.0038787389088357437,4.270767534112322e-12,10,True
TOP-001,holes_count,volatility,modifier_id,0.0038432795030294087,2.8590420651697034e-05,4,True
UNIV-001,frobenius_norm,slope,d_encoding_id,0.0037315989967005533,2.505068484090474e-62,10,True
SYM-001,asymmetry_norm,slope,d_encoding_id,0.003728365434069244,2.683555584876686e-105,10,True
UNIV-001,frobenius_norm,value_mean,d_encoding_id,0.0037276121621447997,3.7613078675731136e-20,10,True
SYM-001,asymmetry_norm,value_mean,d_encoding_id,0.003723735320112368,5.014354614011384e-122,10,True
UNIV-002,trace_normalized,relative_change,d_encoding_id,0.0037228303575402755,1.3729101056951281e-36,10,True
UNIV-002,trace_absolute,relative_change,d_encoding_id,0.0037228303566321837,4.811291082246402e-37,10,True
UNIV-001,frobenius_norm,value_final,d_encoding_id,0.0037216382443616427,5.220834619551315e-08,10,True
TOP-001,holes_count,value_final,seed,0.003718042313996813,1.1356545492064897e-08,5,True
SYM-001,asymmetry_norm,value_final,d_encoding_id,0.003716800095131747,1.2169504583572508e-47,10,True
SYM-001,asymmetry_norm,relative_change,d_encoding_id,0.003716530979044346,6.794040103919512e-30,10,True
PAT-001,concentration_top10,relative_change,modifier_id,0.0037127399685005042,0.0020129827528481397,4,True
UNIV-001,frobenius_norm,relative_change,d_encoding_id,0.0037028181465039917,1.496385956790739e-14,10,True
SPE-001,spectral_gap,value_final,modifier_id,0.0034571849655765643,0.042285797012311735,4,True
GRA-001,degree_variance,value_final,modifier_id,0.0032438765344411243,0.14073022844157299,4,False
TOP-001,connected_components,value_final,seed,0.0031447095209258457,3.398462523087108e-11,5,True
TOP-001,holes_count,relative_change,modifier_id,0.003004910185609505,0.002620304233382237,4,True
PAT-001,diversity_simpson,slope,modifier_id,0.0028546848358176687,0.007074500421625682,4,True
PAT-001,uniformity,slope,modifier_id,0.00285468483581766,0.024633758942349888,4,True
GRA-001,degree_variance,value_final,d_encoding_id,0.0027832134327725406,2.1919312775699244e-11,10,True
TOP-001,holes_count,volatility,seed,0.002725027730881435,0.772180560379392,5,False
SPA-001,laplacian_energy,relative_change,modifier_id,0.0025564260681718116,0.7621696581541697,4,False
SPE-001,spectral_gap,value_mean,seed,0.0025367784015659805,0.09698122196158677,5,False
SPE-001,spectral_gap,value_mean,modifier_id,0.0025324867705825947,0.008501634238667887,4,True
SPE-001,spectral_gap,value_final,seed,0.0025151321763484122,0.046157636660739985,5,True
SPA-001,gradient_magnitude,volatility,seed,0.0023582509404958827,0.9456171635028613,5,False
SPE-001,spectral_gap,volatility,modifier_id,0.0021770773666165764,0.0024331926472263422,4,True
TOP-001,connected_components,slope,seed,0.002174643748541661,0.0007929452019017714,5,True
TOP-001,euler_characteristic,volatility,seed,0.0019500659292339627,0.5969542045520786,5,False
UNIV-002,trace_absolute,relative_change,modifier_id,0.0018458417865928123,1.0240388941415743e-09,4,True
UNIV-002,trace_normalized,relative_change,modifier_id,0.0018458417841051276,1.0470203438376877e-09,4,True
SYM-001,asymmetry_norm_normalized,slope,seed,0.00180198812457632,0.20973026427653377,5,False
UNIV-002,trace_normalized,slope,seed,0.001665211325283273,0.048044009598357494,5,True
UNIV-002,trace_absolute,slope,seed,0.0016652113252832725,0.045956382692938155,5,True
SPE-002,spectral_radius,slope,seed,0.0016652113252372293,0.9703812752647408,5,False
SPE-001,eigenvalue_max,slope,seed,0.0016652113252372293,0.9703812752647408,5,False
UNIV-002,trace_absolute,value_mean,seed,0.0016612053849015657,1.4304126538200438e-15,5,True
UNIV-002,trace_normalized,value_mean,seed,0.0016612053849015648,1.3986105880884423e-15,5,True
SPE-002,spectral_radius,value_mean,seed,0.0016612053848463944,0.9800406117622397,5,False
SPE-001,eigenvalue_max,value_mean,seed,0.0016612053848463944,0.9800406117622397,5,False
UNIV-002,trace_normalized,value_final,seed,0.0016552031336356644,2.0067713440678233e-13,5,True
UNIV-002,trace_absolute,value_final,seed,0.0016552031336356642,2.613323007460972e-13,5,True
SPE-002,spectral_radius,value_final,seed,0.0016552031335668547,0.8139225962945007,5,False
SPE-001,eigenvalue_max,value_final,seed,0.0016552031335668547,0.8139225962945007,5,False
UNIV-001,frobenius_norm,slope,seed,0.001647355481023827,0.9987173675942355,5,False
SYM-001,asymmetry_norm,slope,seed,0.0016441151581415854,0.9968374602259613,5,False
UNIV-001,frobenius_norm,value_mean,seed,0.0016433603060243614,0.9994046250798052,5,False
SYM-001,asymmetry_norm,value_mean,seed,0.0016394753588726786,0.9982340664112205,5,False
UNIV-001,frobenius_norm,value_final,seed,0.0016373738908273005,0.9950392319960738,5,False
SPE-002,spectral_radius,relative_change,seed,0.0016356481212941962,0.9890741758120958,5,False
SPE-001,eigenvalue_max,relative_change,seed,0.0016356481212941962,0.9890741758120958,5,False
SYM-001,asymmetry_norm,value_final,seed,0.0016325256267308646,0.9980537976360411,5,False
SYM-001,asymmetry_norm,relative_change,seed,0.0016322559400084925,0.9571831642592151,5,False
UNIV-001,frobenius_norm,relative_change,seed,0.0016185144199701764,0.9975600494657049,5,False
SPE-001,spectral_gap,slope,seed,0.0015118996854125522,0.2863291099851466,5,False
TOP-001,holes_count,slope,seed,0.0014900915107374363,0.0006186884975473216,5,True
UNIV-002,trace_normalized,relative_change,seed,0.0014877450982001671,0.0006695488270028819,5,True
UNIV-002,trace_absolute,relative_change,seed,0.0014877450973701239,0.0009803672619846826,5,True
SPE-002,spectral_radius,relative_change,modifier_id,0.001403192718629496,0.002705482275614351,4,True
SPE-001,eigenvalue_max,relative_change,modifier_id,0.001403192718629496,0.002705482275614351,4,True
UNIV-001,frobenius_norm,relative_change,modifier_id,0.0013973679252696567,0.20075423420739588,4,False
